Origin State;Type;Dest State;Year;Nombres de medidas;Valores de medidas
Utah;Import;New York;2017;Chained 2012 Value (millions of dollars);71,449551
Utah;Import;New Mexico;2017;Chained 2012 Value (millions of dollars);0,382435
Utah;Import;New Jersey;2017;Chained 2012 Value (millions of dollars);54,708752
Utah;Import;New Hampshire;2017;Chained 2012 Value (millions of dollars);0,274697
Utah;Import;Nevada;2017;Chained 2012 Value (millions of dollars);12,432891
Utah;Import;Nebraska;2017;Chained 2012 Value (millions of dollars);0,276043
Utah;Import;Montana;2017;Chained 2012 Value (millions of dollars);2,547098
Utah;Import;Missouri;2017;Chained 2012 Value (millions of dollars);0,391859
Utah;Import;Mississippi;2017;Chained 2012 Value (millions of dollars);0,009109
Utah;Import;Minnesota;2017;Chained 2012 Value (millions of dollars);0,723671
Utah;Import;Michigan;2017;Chained 2012 Value (millions of dollars);0,753632
Utah;Import;Massachusetts;2017;Chained 2012 Value (millions of dollars);1,779632
Utah;Import;Maryland;2017;Chained 2012 Value (millions of dollars);0,534945
Utah;Import;Maine;2017;Chained 2012 Value (millions of dollars);0,080736
Utah;Import;Louisiana;2017;Chained 2012 Value (millions of dollars);0,113077
Utah;Import;Kentucky;2017;Chained 2012 Value (millions of dollars);0,255658
Utah;Import;Kansas;2017;Chained 2012 Value (millions of dollars);0,028005
Utah;Import;Iowa;2017;Chained 2012 Value (millions of dollars);0,055502
Utah;Import;Indiana;2017;Chained 2012 Value (millions of dollars);0,03101
Utah;Import;Illinois;2017;Chained 2012 Value (millions of dollars);9,409382
Utah;Import;Idaho;2017;Chained 2012 Value (millions of dollars);15,384928
Utah;Import;Hawaii;2017;Chained 2012 Value (millions of dollars);0
Utah;Import;Georgia;2017;Chained 2012 Value (millions of dollars);5,663735
Utah;Import;Florida;2017;Chained 2012 Value (millions of dollars);1,82283
Utah;Import;District of Columbia;2017;Chained 2012 Value (millions of dollars);0,003088
Utah;Import;Delaware;2017;Chained 2012 Value (millions of dollars);0
Utah;Import;Connecticut;2017;Chained 2012 Value (millions of dollars);0,245692
Utah;Import;Colorado;2017;Chained 2012 Value (millions of dollars);1,694729
Utah;Import;California;2017;Chained 2012 Value (millions of dollars);61,902471
Utah;Import;Arkansas;2017;Chained 2012 Value (millions of dollars);0,011689
Utah;Import;Arizona;2017;Chained 2012 Value (millions of dollars);0,46679
Utah;Import;Alaska;2017;Chained 2012 Value (millions of dollars);0
Utah;Import;Alabama;2017;Chained 2012 Value (millions of dollars);0,024529
Vermont;Domestic;Wyoming;2021;Chained 2012 Value (millions of dollars);6,176223
Vermont;Domestic;Wisconsin;2021;Chained 2012 Value (millions of dollars);243,666484
Vermont;Domestic;West Virginia;2021;Chained 2012 Value (millions of dollars);44,707816
Vermont;Domestic;Washington;2021;Chained 2012 Value (millions of dollars);210,056824
Vermont;Domestic;Virginia;2021;Chained 2012 Value (millions of dollars);252,757416
Vermont;Domestic;Vermont;2021;Chained 2012 Value (millions of dollars);6815,734641
Vermont;Domestic;Utah;2021;Chained 2012 Value (millions of dollars);63,84452
Vermont;Domestic;Texas;2021;Chained 2012 Value (millions of dollars);662,735621
Vermont;Domestic;Tennessee;2021;Chained 2012 Value (millions of dollars);644,762349
Vermont;Domestic;South Dakota;2021;Chained 2012 Value (millions of dollars);11,028019
Vermont;Domestic;South Carolina;2021;Chained 2012 Value (millions of dollars);202,135047
Vermont;Domestic;Rhode Island;2021;Chained 2012 Value (millions of dollars);65,96496
Vermont;Domestic;Pennsylvania;2021;Chained 2012 Value (millions of dollars);1064,063221
Vermont;Domestic;Oregon;2021;Chained 2012 Value (millions of dollars);89,013012
Vermont;Domestic;Oklahoma;2021;Chained 2012 Value (millions of dollars);39,620333
Vermont;Domestic;Ohio;2021;Chained 2012 Value (millions of dollars);589,862618
Vermont;Domestic;North Dakota;2021;Chained 2012 Value (millions of dollars);14,988305
Vermont;Domestic;North Carolina;2021;Chained 2012 Value (millions of dollars);323,122843
Vermont;Domestic;New York;2021;Chained 2012 Value (millions of dollars);2405,062258
Vermont;Domestic;New Mexico;2021;Chained 2012 Value (millions of dollars);33,980999
Vermont;Domestic;New Jersey;2021;Chained 2012 Value (millions of dollars);1267,935722
Vermont;Domestic;New Hampshire;2021;Chained 2012 Value (millions of dollars);1522,854677
Vermont;Domestic;Nevada;2021;Chained 2012 Value (millions of dollars);264,035627
Vermont;Domestic;Nebraska;2021;Chained 2012 Value (millions of dollars);40,168137
Vermont;Domestic;Montana;2021;Chained 2012 Value (millions of dollars);10,316386
Vermont;Domestic;Missouri;2021;Chained 2012 Value (millions of dollars);149,416103
Vermont;Domestic;Mississippi;2021;Chained 2012 Value (millions of dollars);28,230084
Vermont;Domestic;Minnesota;2021;Chained 2012 Value (millions of dollars);129,243315
Vermont;Domestic;Michigan;2021;Chained 2012 Value (millions of dollars);330,777027
Vermont;Domestic;Massachusetts;2021;Chained 2012 Value (millions of dollars);1360,724609
Vermont;Domestic;Maryland;2021;Chained 2012 Value (millions of dollars);803,194494
Vermont;Domestic;Maine;2021;Chained 2012 Value (millions of dollars);569,853006
Vermont;Domestic;Louisiana;2021;Chained 2012 Value (millions of dollars);48,670764
Vermont;Domestic;Kentucky;2021;Chained 2012 Value (millions of dollars);42,057154
Vermont;Domestic;Kansas;2021;Chained 2012 Value (millions of dollars);99,406081
Vermont;Domestic;Iowa;2021;Chained 2012 Value (millions of dollars);148,274786
Vermont;Domestic;Indiana;2021;Chained 2012 Value (millions of dollars);140,240851
Vermont;Domestic;Illinois;2021;Chained 2012 Value (millions of dollars);656,554255
Vermont;Domestic;Idaho;2021;Chained 2012 Value (millions of dollars);39,985204
Vermont;Domestic;Hawaii;2021;Chained 2012 Value (millions of dollars);3,072067
Vermont;Domestic;Georgia;2021;Chained 2012 Value (millions of dollars);633,091162
Vermont;Domestic;Florida;2021;Chained 2012 Value (millions of dollars);365,714996
Vermont;Domestic;District of Columbia;2021;Chained 2012 Value (millions of dollars);6,828825
Vermont;Domestic;Delaware;2021;Chained 2012 Value (millions of dollars);9,83667
Vermont;Domestic;Connecticut;2021;Chained 2012 Value (millions of dollars);396,670997
Vermont;Domestic;Colorado;2021;Chained 2012 Value (millions of dollars);115,61337
Vermont;Domestic;California;2021;Chained 2012 Value (millions of dollars);636,524507
Vermont;Domestic;Arkansas;2021;Chained 2012 Value (millions of dollars);34,303852
Vermont;Domestic;Arizona;2021;Chained 2012 Value (millions of dollars);85,088894
Vermont;Domestic;Alaska;2021;Chained 2012 Value (millions of dollars);2,502201
Vermont;Domestic;Alabama;2021;Chained 2012 Value (millions of dollars);144,182958
Vermont;Domestic;Wyoming;2020;Chained 2012 Value (millions of dollars);5,984247
Vermont;Domestic;Wisconsin;2020;Chained 2012 Value (millions of dollars);252,304081
Vermont;Domestic;West Virginia;2020;Chained 2012 Value (millions of dollars);44,666739
Vermont;Domestic;Washington;2020;Chained 2012 Value (millions of dollars);202,382571
Vermont;Domestic;Virginia;2020;Chained 2012 Value (millions of dollars);262,670301
Vermont;Domestic;Vermont;2020;Chained 2012 Value (millions of dollars);6634,914608
Vermont;Domestic;Utah;2020;Chained 2012 Value (millions of dollars);64,661346
Vermont;Domestic;Texas;2020;Chained 2012 Value (millions of dollars);644,247873
Vermont;Domestic;Tennessee;2020;Chained 2012 Value (millions of dollars);652,100306
Vermont;Domestic;South Dakota;2020;Chained 2012 Value (millions of dollars);11,784661
Vermont;Domestic;South Carolina;2020;Chained 2012 Value (millions of dollars);203,084726
Vermont;Domestic;Rhode Island;2020;Chained 2012 Value (millions of dollars);67,554508
Vermont;Domestic;Pennsylvania;2020;Chained 2012 Value (millions of dollars);1086,25161
Vermont;Domestic;Oregon;2020;Chained 2012 Value (millions of dollars);92,008713
Vermont;Domestic;Oklahoma;2020;Chained 2012 Value (millions of dollars);39,621153
Vermont;Domestic;Ohio;2020;Chained 2012 Value (millions of dollars);570,524614
Vermont;Domestic;North Dakota;2020;Chained 2012 Value (millions of dollars);14,965304
Vermont;Domestic;North Carolina;2020;Chained 2012 Value (millions of dollars);314,938227
Vermont;Domestic;New York;2020;Chained 2012 Value (millions of dollars);2366,22887
Vermont;Domestic;New Mexico;2020;Chained 2012 Value (millions of dollars);35,596075
Vermont;Domestic;New Jersey;2020;Chained 2012 Value (millions of dollars);1288,153107
Vermont;Domestic;New Hampshire;2020;Chained 2012 Value (millions of dollars);1516,904718
Vermont;Domestic;Nevada;2020;Chained 2012 Value (millions of dollars);274,243284
Vermont;Domestic;Nebraska;2020;Chained 2012 Value (millions of dollars);38,39501
Vermont;Domestic;Montana;2020;Chained 2012 Value (millions of dollars);10,049327
Vermont;Domestic;Missouri;2020;Chained 2012 Value (millions of dollars);144,725241
Vermont;Domestic;Mississippi;2020;Chained 2012 Value (millions of dollars);27,848963
Vermont;Domestic;Minnesota;2020;Chained 2012 Value (millions of dollars);130,241156
Vermont;Domestic;Michigan;2020;Chained 2012 Value (millions of dollars);338,362756
Vermont;Domestic;Massachusetts;2020;Chained 2012 Value (millions of dollars);1365,046981
Vermont;Domestic;Maryland;2020;Chained 2012 Value (millions of dollars);829,669905
Vermont;Domestic;Maine;2020;Chained 2012 Value (millions of dollars);558,634643
Vermont;Domestic;Louisiana;2020;Chained 2012 Value (millions of dollars);48,028131
Vermont;Domestic;Kentucky;2020;Chained 2012 Value (millions of dollars);42,572274
Vermont;Domestic;Kansas;2020;Chained 2012 Value (millions of dollars);96,663096
Vermont;Domestic;Iowa;2020;Chained 2012 Value (millions of dollars);142,212287
Vermont;Domestic;Indiana;2020;Chained 2012 Value (millions of dollars);141,52339
Vermont;Domestic;Illinois;2020;Chained 2012 Value (millions of dollars);672,975386
Vermont;Domestic;Idaho;2020;Chained 2012 Value (millions of dollars);40,548061
Vermont;Domestic;Hawaii;2020;Chained 2012 Value (millions of dollars);3,080275
Vermont;Domestic;Georgia;2020;Chained 2012 Value (millions of dollars);656,256495
Vermont;Domestic;Florida;2020;Chained 2012 Value (millions of dollars);365,506826
Vermont;Domestic;District of Columbia;2020;Chained 2012 Value (millions of dollars);7,041606
Vermont;Domestic;Delaware;2020;Chained 2012 Value (millions of dollars);9,467199
Vermont;Domestic;Connecticut;2020;Chained 2012 Value (millions of dollars);395,279873
Vermont;Domestic;Colorado;2020;Chained 2012 Value (millions of dollars);119,707922
Vermont;Domestic;California;2020;Chained 2012 Value (millions of dollars);648,232279
Vermont;Domestic;Arkansas;2020;Chained 2012 Value (millions of dollars);31,634291
Vermont;Domestic;Arizona;2020;Chained 2012 Value (millions of dollars);83,919853
Vermont;Domestic;Alaska;2020;Chained 2012 Value (millions of dollars);2,487119
Vermont;Domestic;Alabama;2020;Chained 2012 Value (millions of dollars);142,504645
Vermont;Domestic;Wyoming;2019;Chained 2012 Value (millions of dollars);6,142343
Vermont;Domestic;Wisconsin;2019;Chained 2012 Value (millions of dollars);256,584921
Vermont;Domestic;West Virginia;2019;Chained 2012 Value (millions of dollars);47,218393
Vermont;Domestic;Washington;2019;Chained 2012 Value (millions of dollars);218,891431
Vermont;Domestic;Virginia;2019;Chained 2012 Value (millions of dollars);272,506375
Vermont;Domestic;Vermont;2019;Chained 2012 Value (millions of dollars);6858,477385
Vermont;Domestic;Utah;2019;Chained 2012 Value (millions of dollars);67,150124
Vermont;Domestic;Texas;2019;Chained 2012 Value (millions of dollars);686,083587
Vermont;Domestic;Tennessee;2019;Chained 2012 Value (millions of dollars);672,922804
Vermont;Domestic;South Dakota;2019;Chained 2012 Value (millions of dollars);12,424649
Vermont;Domestic;South Carolina;2019;Chained 2012 Value (millions of dollars);211,945059
Vermont;Domestic;Rhode Island;2019;Chained 2012 Value (millions of dollars);70,045929
Vermont;Domestic;Pennsylvania;2019;Chained 2012 Value (millions of dollars);1097,001629
Vermont;Domestic;Oregon;2019;Chained 2012 Value (millions of dollars);94,760238
Vermont;Domestic;Oklahoma;2019;Chained 2012 Value (millions of dollars);40,49408
Vermont;Domestic;Ohio;2019;Chained 2012 Value (millions of dollars);614,05138
Vermont;Domestic;North Dakota;2019;Chained 2012 Value (millions of dollars);15,023035
Vermont;Domestic;North Carolina;2019;Chained 2012 Value (millions of dollars);322,396876
Vermont;Domestic;New York;2019;Chained 2012 Value (millions of dollars);2368,865713
Vermont;Domestic;New Mexico;2019;Chained 2012 Value (millions of dollars);37,126094
Vermont;Domestic;New Jersey;2019;Chained 2012 Value (millions of dollars);1319,550433
Vermont;Domestic;New Hampshire;2019;Chained 2012 Value (millions of dollars);1555,649709
Vermont;Domestic;Nevada;2019;Chained 2012 Value (millions of dollars);272,523052
Vermont;Domestic;Nebraska;2019;Chained 2012 Value (millions of dollars);41,651585
Vermont;Domestic;Montana;2019;Chained 2012 Value (millions of dollars);10,37631
Vermont;Domestic;Missouri;2019;Chained 2012 Value (millions of dollars);154,435282
Vermont;Domestic;Mississippi;2019;Chained 2012 Value (millions of dollars);28,637299
Vermont;Domestic;Minnesota;2019;Chained 2012 Value (millions of dollars);134,644011
Vermont;Domestic;Michigan;2019;Chained 2012 Value (millions of dollars);342,075569
Vermont;Domestic;Massachusetts;2019;Chained 2012 Value (millions of dollars);1366,194217
Vermont;Domestic;Maryland;2019;Chained 2012 Value (millions of dollars);831,663941
Vermont;Domestic;Maine;2019;Chained 2012 Value (millions of dollars);566,428547
Vermont;Domestic;Louisiana;2019;Chained 2012 Value (millions of dollars);49,930622
Vermont;Domestic;Kentucky;2019;Chained 2012 Value (millions of dollars);44,240227
Vermont;Domestic;Kansas;2019;Chained 2012 Value (millions of dollars);99,041221
Vermont;Domestic;Iowa;2019;Chained 2012 Value (millions of dollars);154,904624
Vermont;Domestic;Indiana;2019;Chained 2012 Value (millions of dollars);145,597124
Vermont;Domestic;Illinois;2019;Chained 2012 Value (millions of dollars);680,977558
Vermont;Domestic;Idaho;2019;Chained 2012 Value (millions of dollars);43,415402
Vermont;Domestic;Hawaii;2019;Chained 2012 Value (millions of dollars);3,123414
Vermont;Domestic;Georgia;2019;Chained 2012 Value (millions of dollars);657,515219
Vermont;Domestic;Florida;2019;Chained 2012 Value (millions of dollars);383,15069
Vermont;Domestic;District of Columbia;2019;Chained 2012 Value (millions of dollars);7,479776
Vermont;Domestic;Delaware;2019;Chained 2012 Value (millions of dollars);10,236917
Vermont;Domestic;Connecticut;2019;Chained 2012 Value (millions of dollars);406,934895
Vermont;Domestic;Colorado;2019;Chained 2012 Value (millions of dollars);124,275104
Vermont;Domestic;California;2019;Chained 2012 Value (millions of dollars);664,558017
Vermont;Domestic;Arkansas;2019;Chained 2012 Value (millions of dollars);35,58527
Vermont;Domestic;Arizona;2019;Chained 2012 Value (millions of dollars);90,297413
Vermont;Domestic;Alaska;2019;Chained 2012 Value (millions of dollars);2,524072
Vermont;Domestic;Alabama;2019;Chained 2012 Value (millions of dollars);149,927872
Vermont;Domestic;Wyoming;2018;Chained 2012 Value (millions of dollars);6,236812
Vermont;Domestic;Wisconsin;2018;Chained 2012 Value (millions of dollars);262,817192
Vermont;Domestic;West Virginia;2018;Chained 2012 Value (millions of dollars);48,867811
Vermont;Domestic;Washington;2018;Chained 2012 Value (millions of dollars);239,910085
Vermont;Domestic;Virginia;2018;Chained 2012 Value (millions of dollars);282,532174
Vermont;Domestic;Vermont;2018;Chained 2012 Value (millions of dollars);7030,417206
Vermont;Domestic;Utah;2018;Chained 2012 Value (millions of dollars);68,917224
Vermont;Domestic;Texas;2018;Chained 2012 Value (millions of dollars);730,531025
Vermont;Domestic;Tennessee;2018;Chained 2012 Value (millions of dollars);693,496783
Vermont;Domestic;South Dakota;2018;Chained 2012 Value (millions of dollars);12,615967
Vermont;Domestic;South Carolina;2018;Chained 2012 Value (millions of dollars);215,455375
Vermont;Domestic;Rhode Island;2018;Chained 2012 Value (millions of dollars);70,719413
Vermont;Domestic;Pennsylvania;2018;Chained 2012 Value (millions of dollars);1121,773206
Vermont;Domestic;Oregon;2018;Chained 2012 Value (millions of dollars);95,141256
Vermont;Domestic;Oklahoma;2018;Chained 2012 Value (millions of dollars);41,167747
Vermont;Domestic;Ohio;2018;Chained 2012 Value (millions of dollars);639,096018
Vermont;Domestic;North Dakota;2018;Chained 2012 Value (millions of dollars);15,257968
Vermont;Domestic;North Carolina;2018;Chained 2012 Value (millions of dollars);324,927309
Vermont;Domestic;New York;2018;Chained 2012 Value (millions of dollars);2381,493437
Vermont;Domestic;New Mexico;2018;Chained 2012 Value (millions of dollars);37,664049
Vermont;Domestic;New Jersey;2018;Chained 2012 Value (millions of dollars);1362,885738
Vermont;Domestic;New Hampshire;2018;Chained 2012 Value (millions of dollars);1598,950903
Vermont;Domestic;Nevada;2018;Chained 2012 Value (millions of dollars);282,739547
Vermont;Domestic;Nebraska;2018;Chained 2012 Value (millions of dollars);42,428392
Vermont;Domestic;Montana;2018;Chained 2012 Value (millions of dollars);10,573249
Vermont;Domestic;Missouri;2018;Chained 2012 Value (millions of dollars);169,276145
Vermont;Domestic;Mississippi;2018;Chained 2012 Value (millions of dollars);28,322302
Vermont;Domestic;Minnesota;2018;Chained 2012 Value (millions of dollars);137,098426
Vermont;Domestic;Michigan;2018;Chained 2012 Value (millions of dollars);352,626335
Vermont;Domestic;Massachusetts;2018;Chained 2012 Value (millions of dollars);1385,999669
Vermont;Domestic;Maryland;2018;Chained 2012 Value (millions of dollars);860,297822
Vermont;Domestic;Maine;2018;Chained 2012 Value (millions of dollars);568,862606
Vermont;Domestic;Louisiana;2018;Chained 2012 Value (millions of dollars);51,097249
Vermont;Domestic;Kentucky;2018;Chained 2012 Value (millions of dollars);44,959206
Vermont;Domestic;Kansas;2018;Chained 2012 Value (millions of dollars);101,667259
Vermont;Domestic;Iowa;2018;Chained 2012 Value (millions of dollars);165,046523
Vermont;Domestic;Indiana;2018;Chained 2012 Value (millions of dollars);146,998713
Vermont;Domestic;Illinois;2018;Chained 2012 Value (millions of dollars);704,20277
Vermont;Domestic;Idaho;2018;Chained 2012 Value (millions of dollars);44,24125
Vermont;Domestic;Hawaii;2018;Chained 2012 Value (millions of dollars);3,198104
Vermont;Domestic;Georgia;2018;Chained 2012 Value (millions of dollars);677,482603
Vermont;Domestic;Florida;2018;Chained 2012 Value (millions of dollars);402,793646
Vermont;Domestic;District of Columbia;2018;Chained 2012 Value (millions of dollars);7,722716
Vermont;Domestic;Delaware;2018;Chained 2012 Value (millions of dollars);10,473494
Vermont;Domestic;Connecticut;2018;Chained 2012 Value (millions of dollars);416,563943
Vermont;Domestic;Colorado;2018;Chained 2012 Value (millions of dollars);125,109448
Vermont;Domestic;California;2018;Chained 2012 Value (millions of dollars);678,741466
Vermont;Domestic;Arkansas;2018;Chained 2012 Value (millions of dollars);40,984256
Vermont;Domestic;Arizona;2018;Chained 2012 Value (millions of dollars);96,300264
Vermont;Domestic;Alaska;2018;Chained 2012 Value (millions of dollars);2,569552
Vermont;Domestic;Alabama;2018;Chained 2012 Value (millions of dollars);152,229576
Vermont;Domestic;Wyoming;2017;Chained 2012 Value (millions of dollars);6,135932
Vermont;Domestic;Wisconsin;2017;Chained 2012 Value (millions of dollars);260,67163
Vermont;Domestic;West Virginia;2017;Chained 2012 Value (millions of dollars);48,185757
Vermont;Domestic;Washington;2017;Chained 2012 Value (millions of dollars);239,197938
Vermont;Domestic;Virginia;2017;Chained 2012 Value (millions of dollars);280,857414
Vermont;Domestic;Vermont;2017;Chained 2012 Value (millions of dollars);7022,363291
Vermont;Domestic;Utah;2017;Chained 2012 Value (millions of dollars);68,433407
Vermont;Domestic;Texas;2017;Chained 2012 Value (millions of dollars);729,881672
Vermont;Domestic;Tennessee;2017;Chained 2012 Value (millions of dollars);686,511754
Vermont;Domestic;South Dakota;2017;Chained 2012 Value (millions of dollars);12,226785
Vermont;Domestic;South Carolina;2017;Chained 2012 Value (millions of dollars);211,654933
Vermont;Domestic;Rhode Island;2017;Chained 2012 Value (millions of dollars);70,375769
Vermont;Domestic;Pennsylvania;2017;Chained 2012 Value (millions of dollars);1120,119756
Vermont;Domestic;Oregon;2017;Chained 2012 Value (millions of dollars);93,775163
Vermont;Domestic;Oklahoma;2017;Chained 2012 Value (millions of dollars);40,573742
Vermont;Domestic;Ohio;2017;Chained 2012 Value (millions of dollars);629,20736
Vermont;Domestic;North Dakota;2017;Chained 2012 Value (millions of dollars);15,153745
Vermont;Domestic;North Carolina;2017;Chained 2012 Value (millions of dollars);324,517311
Vermont;Domestic;New York;2017;Chained 2012 Value (millions of dollars);2418,956918
Vermont;Domestic;New Mexico;2017;Chained 2012 Value (millions of dollars);37,110858
Vermont;Domestic;New Jersey;2017;Chained 2012 Value (millions of dollars);1366,987475
Vermont;Domestic;New Hampshire;2017;Chained 2012 Value (millions of dollars);1606,805234
Vermont;Domestic;Nevada;2017;Chained 2012 Value (millions of dollars);283,693347
Vermont;Domestic;Nebraska;2017;Chained 2012 Value (millions of dollars);41,044859
Vermont;Domestic;Montana;2017;Chained 2012 Value (millions of dollars);10,390679
Vermont;Domestic;Missouri;2017;Chained 2012 Value (millions of dollars);169,473374
Vermont;Domestic;Mississippi;2017;Chained 2012 Value (millions of dollars);28,078158
Vermont;Domestic;Minnesota;2017;Chained 2012 Value (millions of dollars);134,890834
Vermont;Domestic;Michigan;2017;Chained 2012 Value (millions of dollars);351,727141
Vermont;Domestic;Massachusetts;2017;Chained 2012 Value (millions of dollars);1400,5281
Vermont;Domestic;Maryland;2017;Chained 2012 Value (millions of dollars);864,453423
Vermont;Domestic;Maine;2017;Chained 2012 Value (millions of dollars);572,782069
Vermont;Domestic;Louisiana;2017;Chained 2012 Value (millions of dollars);50,76326
Vermont;Domestic;Kentucky;2017;Chained 2012 Value (millions of dollars);44,812201
Vermont;Domestic;Kansas;2017;Chained 2012 Value (millions of dollars);101,349809
Vermont;Domestic;Iowa;2017;Chained 2012 Value (millions of dollars);165,73169
Vermont;Domestic;Indiana;2017;Chained 2012 Value (millions of dollars);144,957792
Vermont;Domestic;Illinois;2017;Chained 2012 Value (millions of dollars);702,660502
Vermont;Domestic;Idaho;2017;Chained 2012 Value (millions of dollars);42,777037
Vermont;Domestic;Hawaii;2017;Chained 2012 Value (millions of dollars);3,178426
Vermont;Domestic;Georgia;2017;Chained 2012 Value (millions of dollars);678,128678
Vermont;Domestic;Florida;2017;Chained 2012 Value (millions of dollars);400,665321
Vermont;Domestic;District of Columbia;2017;Chained 2012 Value (millions of dollars);7,614652
Vermont;Domestic;Delaware;2017;Chained 2012 Value (millions of dollars);10,405115
Vermont;Domestic;Connecticut;2017;Chained 2012 Value (millions of dollars);414,165782
Vermont;Domestic;Colorado;2017;Chained 2012 Value (millions of dollars);123,150606
Vermont;Domestic;California;2017;Chained 2012 Value (millions of dollars);675,03789
Vermont;Domestic;Arkansas;2017;Chained 2012 Value (millions of dollars);41,069786
Vermont;Domestic;Arizona;2017;Chained 2012 Value (millions of dollars);95,800662
Vermont;Domestic;Alaska;2017;Chained 2012 Value (millions of dollars);2,534637
Vermont;Domestic;Alabama;2017;Chained 2012 Value (millions of dollars);149,542295
Vermont;Export;Washington;2021;Chained 2012 Value (millions of dollars);8,86943
Vermont;Export;Virginia;2021;Chained 2012 Value (millions of dollars);1,074107
Vermont;Export;Vermont;2021;Chained 2012 Value (millions of dollars);2127,465007
Vermont;Export;Texas;2021;Chained 2012 Value (millions of dollars);40,905651
Vermont;Export;Tennessee;2021;Chained 2012 Value (millions of dollars);435,839643
Vermont;Export;South Dakota;2021;Chained 2012 Value (millions of dollars);0,484898
Vermont;Export;South Carolina;2021;Chained 2012 Value (millions of dollars);0,08557
Vermont;Export;Rhode Island;2021;Chained 2012 Value (millions of dollars);0,900111
Vermont;Export;Pennsylvania;2021;Chained 2012 Value (millions of dollars);29,872307
Vermont;Export;Oregon;2021;Chained 2012 Value (millions of dollars);0,002569
Vermont;Export;Ohio;2021;Chained 2012 Value (millions of dollars);2,297206
Vermont;Export;North Dakota;2021;Chained 2012 Value (millions of dollars);6,385993
Vermont;Export;North Carolina;2021;Chained 2012 Value (millions of dollars);0,039465
Vermont;Export;New York;2021;Chained 2012 Value (millions of dollars);519,759847
Vermont;Export;New Mexico;2021;Chained 2012 Value (millions of dollars);0,004451
Vermont;Export;New Jersey;2021;Chained 2012 Value (millions of dollars);149,991878
Vermont;Export;Montana;2021;Chained 2012 Value (millions of dollars);1,170589
Vermont;Export;Missouri;2021;Chained 2012 Value (millions of dollars);0,003306
Vermont;Export;Mississippi;2021;Chained 2012 Value (millions of dollars);0
Vermont;Export;Minnesota;2021;Chained 2012 Value (millions of dollars);1,01134
Vermont;Export;Michigan;2021;Chained 2012 Value (millions of dollars);12,422473
Vermont;Export;Massachusetts;2021;Chained 2012 Value (millions of dollars);46,019631
Vermont;Export;Maryland;2021;Chained 2012 Value (millions of dollars);0,348818
Vermont;Export;Maine;2021;Chained 2012 Value (millions of dollars);58,398221
Vermont;Export;Louisiana;2021;Chained 2012 Value (millions of dollars);2,174294
Vermont;Export;Kentucky;2021;Chained 2012 Value (millions of dollars);461,151817
Vermont;Export;Indiana;2021;Chained 2012 Value (millions of dollars);0,065561
Vermont;Export;Illinois;2021;Chained 2012 Value (millions of dollars);8,631241
Vermont;Export;Hawaii;2021;Chained 2012 Value (millions of dollars);0,623861
Vermont;Export;Georgia;2021;Chained 2012 Value (millions of dollars);0,35981
Vermont;Export;Florida;2021;Chained 2012 Value (millions of dollars);12,965225
Vermont;Export;District of Columbia;2021;Chained 2012 Value (millions of dollars);0,950906
Vermont;Export;Delaware;2021;Chained 2012 Value (millions of dollars);0,234144
Vermont;Export;Connecticut;2021;Chained 2012 Value (millions of dollars);0
Vermont;Export;California;2021;Chained 2012 Value (millions of dollars);9,759408
Vermont;Export;Arizona;2021;Chained 2012 Value (millions of dollars);0,582005
Vermont;Export;Alaska;2021;Chained 2012 Value (millions of dollars);15,89987
Vermont;Export;Washington;2020;Chained 2012 Value (millions of dollars);6,964101
Vermont;Export;Virginia;2020;Chained 2012 Value (millions of dollars);1,363251
Vermont;Export;Vermont;2020;Chained 2012 Value (millions of dollars);1952,201348
Vermont;Export;Texas;2020;Chained 2012 Value (millions of dollars);39,751338
Vermont;Export;Tennessee;2020;Chained 2012 Value (millions of dollars);419,967274
Vermont;Export;South Dakota;2020;Chained 2012 Value (millions of dollars);0,242413
Vermont;Export;South Carolina;2020;Chained 2012 Value (millions of dollars);0,381643
Vermont;Export;Rhode Island;2020;Chained 2012 Value (millions of dollars);0,62149
Vermont;Export;Pennsylvania;2020;Chained 2012 Value (millions of dollars);16,796818
Vermont;Export;Oregon;2020;Chained 2012 Value (millions of dollars);0,271207
Vermont;Export;Ohio;2020;Chained 2012 Value (millions of dollars);0,012647
Vermont;Export;North Dakota;2020;Chained 2012 Value (millions of dollars);7,872169
Vermont;Export;North Carolina;2020;Chained 2012 Value (millions of dollars);0,004352
Vermont;Export;New York;2020;Chained 2012 Value (millions of dollars);454,459241
Vermont;Export;New Mexico;2020;Chained 2012 Value (millions of dollars);0,03549
Vermont;Export;New Jersey;2020;Chained 2012 Value (millions of dollars);234,233298
Vermont;Export;Montana;2020;Chained 2012 Value (millions of dollars);1,109484
Vermont;Export;Missouri;2020;Chained 2012 Value (millions of dollars);0
Vermont;Export;Mississippi;2020;Chained 2012 Value (millions of dollars);0
Vermont;Export;Minnesota;2020;Chained 2012 Value (millions of dollars);0,520327
Vermont;Export;Michigan;2020;Chained 2012 Value (millions of dollars);10,673176
Vermont;Export;Massachusetts;2020;Chained 2012 Value (millions of dollars);51,262483
Vermont;Export;Maryland;2020;Chained 2012 Value (millions of dollars);0,161226
Vermont;Export;Maine;2020;Chained 2012 Value (millions of dollars);24,982883
Vermont;Export;Louisiana;2020;Chained 2012 Value (millions of dollars);0
Vermont;Export;Kentucky;2020;Chained 2012 Value (millions of dollars);403,249484
